videoId,title,lengthSeconds,keywords,shortDescription,allowRatings,viewCount,author,isPrivate
Vjp4szFBvWs,Shocking Video: 2nd Video Of Ahmedabad Air India Flight Crash Seconds After Takeoff | India Today,118,ahmedabad plane crash; plane crash in ahmedabad; air india plane crash; plane crash; plane crash news; plane crash ahmedabad; ahmedabad plane crash news; gujarat plane crash; air india crash ahmedabad; ahmedabad airport plane crash; plane crash in ahmedabad airport; ahmedabad plane crash 2025; ahmedabad mein plane crash; ahmedabad gujarat plane crash; ahmedabad plane crash live; plane crash in ahmedabad live updates; air india plane crash in ahmedabad; ahmedabad news,"New footage reveals the harrowing moments of Air India Flight 171's crash in Ahmedabad. The video shows the aircraft losing power within 30 seconds of takeoff, failing to gain altitude, and ultimately crashing in a ball of fire. The pilot's attempts to land the aircraft are evident, but the rapid engine failure left no time for recovery. This rare incident has been described as 'one in a million'. #airindiacrash #boeing787dreamliner #planecrashvideo #itwebvideos #flight171 #aviationsafety #breakingnews #ahmedabad #emergencylanding #aviationaccident
Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video.

All you need to do is PRESS THE BELL ICON next to the Subscribe button!

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.

Stay tuned for latest updates and in-depth analysis of news from India and around the world!

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday

Facebook: https://www.facebook.com/IndiaToday",TRUE,171337,India Today,FALSE
NznT0QVI0nc,Ahmedabad Plane Crash: Experts Decode Pilot's Last Words And Details Of Black Box | India Today,416,air traffic control; aircraft emergency; aircraft lift; aircraft parameters; aviation experts; aviation investigation; aviation safety; bird hit theory; black box recovery; cockpit transmission; engine thrust; english news; english news live; federation of indian pilots; flight recorder; india news live; india today; india today live; india today news; indian news live; japan airlines crash; pilot's final message; sabotage possibility; world news,"The transcript discusses the Air India AI-171 crash, focusing on the pilot's final message and the recovery of the black box. Experts analyze the aircraft's takeoff, the pilot's communication during the emergency, and the significance of the black box in investigating the incident. The aircraft was airborne for approximately 25 seconds before crashing. The black box is described as a crucial tool that records over 100 parameters, providing vital information about the aircraft's condition and performance.

#ahmedabadplanecrash #aviationsafety #blackboxrecovery #itwebvideos #airindiablackbox #blackbox #pilotcommunication #aircraftemergency #aviationinvestigation

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video.

All you need to do is PRESS THE BELL ICON next to the Subscribe button!

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.

Stay tuned for latest updates and in-depth analysis of news from India and around the world!

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday

Facebook: https://www.facebook.com/IndiaToday",TRUE,1480884,India Today,FALSE
MC18WSb5O3A,Air India Plane Crash: Ahmedabad Civil Hospital Identified 47 Victims After DNA Testing,86,air india plane crash; ahmedabad plane crash; ahmedabad; air india 171; boeing 787 dreamline; air india plane crash victims; news,"Air India Plane Crash: Ahmedabad Civil Hospital Identified 47 Victims After DNA Testing

#airindiacrash #ahmedabadplanecrash #news #ahmedabadnews 

Don’t forget to like, comment, and subscribe for more breaking news and updates!

You can give your valuable feedback in the comments or email us on DNA@dnaindia.com.

About Channel:

Welcome to the DNA India, your one-stop platform for all the fastest and most comprehensive English and Hindi news coverage and analysis. Follow us for latest updates on all big developments, explainers, analysis, interviews, ground reports and talk shows. We bring out the different angles to major national and international news stories grabbing headlines.

DNA India presents India news, International news, Entertainment news and gossip, Business and Technology news, Education news, Utility news and Viral news.

- Subscribe Channel: https://bit.ly/43vtFGh 
- To watch more such videos, click:  https://www.dnaindia.com/videos
- Follow Us on Google News: http://bit.ly/Dnaindia 
- Follow Us on Facebook: https://www.facebook.com/dnaindia/ 
- Follow Us on Twitter: https://twitter.com/dna 
- Website: https://www.dnaindia.com/
- Instagram: https://www.instagram.com/dna_india/",TRUE,367514,DNAIndiaNews,FALSE
q_u9u3_VFr4,Lone survivor of Air India 171 Crash Recounts Miraculous Escape | Ahmedabad Plane Crash,1165,gujarat; plane crash; air india emergency landing; ahmedabad; ahmedabad airport; emergency landing; ahmedabad emergency landing; gujarat plane crash; ahmedabad plane crash; gujarat plane emergency landing; plane crash near ahmedabad airport; air india plane crash; plane crash in ahmedabad; passenger plane crash in ahmedabad; ahmedabad airport accident; plane crash near ahmedabad; ahmedabad crash in ahmedabad; airplane crash caught on camera; aircraft accident ahmedabad,"An Air India flight crashed shortly after takeoff from Ahmedabad, resulting in 265 fatalities. Only one passenger, Vishwash Kumar Ramesh, survived the catastrophe. Families of victims are grappling with grief as DNA tests are underway to identify the deceased. The lone survivor recounted how the plane began descending and split into two 30 seconds after takeoff. Prime Minister Narendra Modi met with the survivor and wished him a speedy recovery. #airindia171 #planecrash #ahmedabad #itwebvideos #lonesurvivor #airdisaster #dnatests #victimidentification

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video.

All you need to do is PRESS THE BELL ICON next to the Subscribe button!

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.

Stay tuned for latest updates and in-depth analysis of news from India and around the world!

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday

Facebook: https://www.facebook.com/IndiaToday",TRUE,162891,India Today,FALSE
WXTkdvEPmhs,Ahmedabad Plane Crash Live Updates: Rescue Operations Continue In Air India Disaster | India Today,42900,india today; india today news; india today live; indian news live; india news live; english news; english news live; world news; top news,"Ahmedabad Plane Crash Live Updates: Rescue Operations Continue In Air India Disaster | India Today

An Air India flight to London crashed shortly after take-off near the Ahmedabad airport on Thursday afternoon. The flight, a Boeing 787-8 Dreamliner, carried 242 people, including 230 passengers and 12 crew members. Visuals from the Meghani area where the plane crashed showed thick black smoke encompassing the air. The flight was identified as Air India 171, which online flight trackers showed as a 1:10 pm service from the Sardar Vallabhbhai Patel International Airport in Ahmedabad to Gatwick Airport in London. The plane was being flown by Captain Sumeet Sabharwal and First Officer Clive Kundar.

#ahmedabadrescueops #ndrfrescue #gujarattragedy #planecrashinahmedabadliveupdates #airindiacrash #ahmedabadplanecrash #ndrfrescue #britishcitizenscrash #planecrashinahmedabadliveupdates #ahmedabadplanecrash #planecrash #gujarattragedy #breakingnews2025 #gujarataplanecrash #airindiacrash #gujarattragedy 

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video. 

All you need to do is PRESS THE BELL ICON next to the Subscribe button! 

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more. 

Stay tuned for latest updates and in-depth analysis of news from India and around the world! 

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday 

Facebook: https://www.facebook.com/IndiaToday",TRUE,941602,India Today,FALSE
XLmgCZEZs8s,Ahmedabad Plane Crash News LIVE | Air India Airplane Crash In Ahmedabad | Ahmedabad Airplane Crash,30110,Gujarat plane crash; ahmedabad airport; ahmedabad plane crash; plane crash; ahmedabad London flight; plane crash Gujarat; meghani nagar Gujarat; air india; air india plane crash; residential area plane crash; passenger plane crash; crash landing; emergency landing; meghani nagar plane crash; gujarat crash update; ahmedabad emergency road sealed; air india plane; plane crash rescue; indian plane crash; gujarat crash; ahmedabad plane; sardarvallabhbhaipatel airport,"Ahmedabad Plane Crash News LIVE | Air India Airplane Crash In Ahmedabad | Ahmedabad Airplane Crash 

A plane crash has been reported near Ahmedabad International Airport in the Megha Nagar area. Thick black smoke is visible at the crash site. Emergency services are en route to the location. The exact details of the aircraft type, number of passengers, and cause of the incident are yet to be confirmed by officials.  

#ahmedabadairplanecrash #airplanecrash #gujaratairplanecrash #indiaairplanecrash #airindiacrash #airindiaflight #ahmedabadnews #gujaratnews #gujaratairplanecrash #indiatodaylive #indiatodaylivestream 

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video. 

All you need to do is PRESS THE BELL ICON next to the Subscribe button! 

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more. 

Stay tuned for latest updates and in-depth analysis of news from India and around the world! 

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday 

Facebook: https://www.facebook.com/IndiaToday",TRUE,1611249,India Today,FALSE
QJTWj0V6OUA,LIVE | Ahmedabad Plane Crash Video Shows Moments of Destruction | Air India Plane Crash | N18L,19520,air india flight; air india plane crash; ahmedabad plane crash; ahmedabad live news; ahmedabad plane crash today; ahmedabad airport; ahmedabad flight; air india crash; air india flight news today; air india flight crash; air india crash ahmedabad; air india flight crash today; air india plane crash today; air india plane crash ahmedabad; air india accident; air india news; air india flight crash ahmedabad; air india ahmedabad to london; pm modi; amit shah,"LIVE | Ahmedabad Plane Crash Video Shows Moments of Destruction | Air India Plane Crash | N18L 

#ahmedabadcrash #airindiacrash #airindiaflightcrash #news18 #news18live 

n18oc_live
n18oc_india 

News18 Mobile App - https://onelink.to/desc-youtube",TRUE,181570,CNN-News18,FALSE
UbcPQ1MTI98,Ahmedabad Plane Crash | Air India Flight With 242 Crashes Into Students' Hostel | WION,514,air india plane crash; gujarat plane crash; ahmedabad plane crash; plane crash in ahmedabad live updates; ahmedabad gujarat plane crash; air india plane prash; plane crash; plane crash in ahmedabad; plane crash in ahmedabad airport; india plane crash; gujarat plane crash 2025; air india crash; air india plane crashes in ahmedabad; gujarat news; air india crash ahmedabad; ahmedabad mein plane crash; plane crash news; air india plane accident; ahmedabad plane crash news; wion,"An Air India plane has crashed in Gujarat's Ahmedabad, confirms the State Police Control Room. A total of 242 passengers were onboard the Ahmedabad-London Gatwick Air India flight.

#gujarat #ahmedabad #planecrash 

About Channel: 

WION The World is One News examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim is to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to world politics. People are tired of biased reportage and we stand for a globalized united world. So for us, the World is truly One.
 
Please keep discussions on this channel clean and respectful and refrain from using racist or sexist slurs and personal insults.

Subscribe to our channel at https://goo.gl/JfY3NI
Check out our website: http://www.wionews.com
Join our WhatsApp Channel: https://bit.ly/455YOQ0
Connect with us on our social media handles:
Facebook: https://www.facebook.com/WIONews
Twitter: https://twitter.com/WIONews
Instagram: https://www.instagram.com/wionews/
Follow us on Google News for the latest updates

Zee News:- https://bit.ly/2Ac5G60
Zee Business:- https://bit.ly/36vI2xa
DNA India:- https://bit.ly/2ZDuLRY
WION: https://bit.ly/3gnDb5J
Zee News Apps: https://bit.ly/ZeeNewsApps",TRUE,89290,WION,FALSE
-Qe2zTYEhI8,"Air India Crash I BA 787 Chennai Flight Turns Back, Saudia Airline Smoke Scare I Boeing I Barkha",3683,air india; air india crash; air india crash report; air india crash news; ahmedabad; gujarat; modi on air india crash; gaurav taneja; lone survivor of air india crash; air india plane crash dead body; air india plane crash survivor; air india black box; ahmedabad plane crash hindi; air india 171 update; air india pilots; BJ Medical College Viral Video; Flying Beast Gaurav Air Indi crash; Barkha Dutt Air India; BA 787 Chennai; dreamliner Boeing; current affairs,"#airindia #crash #ahmedabad 

A high-level government committee will hold its first meeting Monday to examine the Air India flight 171 crash that has claimed at least 271 lives, even as the first funerals of passengers killed aboard the Boeing 787 took place on Sunday while most grieving families continue an agonising wait for their loved ones’ remains. 
Tune in as Barkha Dutt discusses more on the incident with,
Captain Mohan Ranganathan, Former instructor pilot of Boeing 737
Group Captain Ajay Ahlawat, IAF Veteran
Captain CS Randhwa, President FIP",TRUE,7920,Mojo Story,FALSE
B1ryiiNyMG8,How Were Pilot's Last Moments Before Air India AI 171 Crash | Ahmedabad | India Today,144,india today; india today news; india today live; indian news live; india news live; english news; english news live; world news; top news; Gujarat plane crash; ahmedabad London flight; ahmedabad airport; ahmedabad plane crash; air india; air india plane; air india plane crash; aircraft crash; boeing 787; crash landing; emergency landing; gujarat crash update; plane crash; plane crash Gujarat; sumit sabarwal pilot; first officer; pilots; air india pilots; Clive Kunder,"One was a veteran preparing to hang up his boots, the other a young co-pilot just charting the early course of his aviation career. Both the aviators, Captain Sumeet Sabharwal and First Officer Clive Kunder, met a cruel end on Thursday as the Boeing 787-8 Dreamliner, crashed. Know More.
#airindia #pilot #planecrash #itwebvideos #indiatoday #flightsafety #aircraftcrash #emergencyresponse #aviationincident #planecrash #london #ahemedabad #airindiacrash #aircraftcrash #airplane #boeing #tragedy #vijayrupani #plane #aviationincident #pilots #crashinvestigation #firstofficer #sumitsabharwal #vikrantmessy #airindiapilots

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video. 

All you need to do is PRESS THE BELL ICON next to the Subscribe button! 

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more. 

Stay tuned for latest updates and in-depth analysis of news from India and around the world! 

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday 

Facebook: https://www.facebook.com/IndiaToday",TRUE,279838,India Today,FALSE
-CoyTZ3P3B4,More than 200 dead in Air India crash near Ahmedabad,81,air india accident news; air india crash ahmedabad; air india crash updates; air india emergency; air india london flight crash; air india plane crash 2025; aviation investigation india; aviation safety india; crash investigation underway; fatal air crash india; india airline disaster; india aviation tragedy; india flight crash victims; india plane crash deaths; over 200 dead india crash; plane crash india june 12; plane crash near ahmedabad; tragic air india flight,"More than 200 dead in Air India crash near Ahmedabad

#breakingnews #planecrash #india #ahmedabad 

An Air India flight en route to London crashed shortly after takeoff from Ahmedabad, killing more than 200 people, officials confirmed. The aircraft was carrying 242 passengers and crew when it went down minutes into the flight. Authorities have begun recovery operations and launched an investigation into the cause of the crash.


Connect With news.com.au Online ? [https://www.news.com.au] https://bit.ly/3WC8hOP
???????????????????????????
Follow Us:
Facebook ? [https://www.facebook.com/news.com.au/]
Instagram ? [https://www.instagram.com/newscomauhq/?hl=en]
TikTok ? [@news.com.au]
X ? [https://twitter.com/newscomauHQ]
???????????????????????????
Subscribe To Our YouTube Channel
For The Very Latest News From Australia And Around The World:
? [https://www.youtube.com/@newscomauhq]
? [https://www.youtube.com/@newscomauhq/shorts]
? [https://www.youtube.com/@newscomauhq/videos]
???????????????????????????",TRUE,374627,news.com.au,FALSE
lJeoiYnHntM,US’ NTSB and Boeing officials visit Air India AI-171 crash site in Ahmedabad,171,news; latest news; india news; news today; today news; ani; ani news; news latest; top news; big news; hindi news; aaj ki khabar; headlines; khabar; english news; breaking news; news live; morning news; fast news; ani latest news; news india; trending news; news bulletin; news of the day; top headlines; world news; south asia news; international news; Air India; Boeing 787-8; plane crash; Ahmedabad; NTSB; FAA; engine thrust; landing gear; fireball; disaster,"Boeing officials visited the site of Air India plane crash that killed at least 271 people on Sunday (June 15).
Earlier, officials from the U.S. National Transportation Safety Board (NTSB) and U.S. Federal Aviation Administration surveyed the crash site.
The Boeing 787-8 Dreamliner with 242 people on board bound for Gatwick Airport south of London began losing height seconds after take-off in Ahmedabad on Thursday, and erupted in a huge fireball as it hit buildings below.
All but one on board were declared dead in the world's worst aviation disaster in a decade.
Around 30 people died on the ground.
Air India and the Indian government were looking at several aspects of the crash including issues linked to its engine thrust, flaps, and why the landing gear remained open as the plane took off and then came down.

#AirIndiaCrash #Boeing787 #AviationDisaster #PlaneCrash #NTSB #FAA #AviationInvestigation #AhmedabadCrash #ExplosiveCrash #AviationSafety 

Join ANI's YouTube membership to get access to perks:
https://www.youtube.com/channel/UCtFQDgA8J8_iiwc5-KoAQlg/join

Subscribe now and press the bell icon ?? to get new video updates: https://bit.ly/2UV4ygi
--------------------------------------
ANI is South Asia's leading Multimedia News Agency providing content for every information platform, including TV, Internet, broadband, newspapers, and mobiles. 
Subscribe now! Enjoy and stay connected with us!!
? Subscribe to ANI News YouTube channel: https://bit.ly/2UV4ygi
? Visit our Official website: https://www.aninews.in/
? Follow ANI: https://twitter.com/ANI 
? Like us: https://www.facebook.com/ANINEWS.IN
? Email to: anicontent@aniin.com, internetani@aniin.com
? Copyrights © All Rights Reserved ANI Media Pvt Ltd.",TRUE,59709,ANI News,FALSE
BQu5wsYhPOQ,Ahmedabad Plane Crash: Air India Flight Carrying 133 Passengers Crashes Near Airport | News18,196,Ahmedabad plane crash Air India; Ahmedabad airport accident today; Air India flight crash Ahmedabad; passenger plane crash Ahmedabad; Ahmedabad aviation incident; latest news Ahmedabad plane accident; casualties Ahmedabad plane crash; 242 passengers in Ahmedabad plane crash; exclusive footage Ahmedabad plane accident; Air India plane fell; airport accident Ahmedabad,"A plane crash has been reported near the Ahmedabad airport. The fire brigade has been rushed to the spot. According to preliminary information, the aircraft crashed shortly after takeoff near Meghaninagar. Smoke is visible as far as Vastrapur.

Watch LIVE here: https://www.youtube.com/watch?v=aB7dcs2cbc4

 #AhmedabadPlaneCrash #AirIndiaCrash #AhmedabadAirportAccident #AirIndiaFlightCrash #PassengerPlaneCrash #AhmedabadAviationIncident #AhmedabadPlaneAccidentNews #AhmedabadCrashCasualties #Ahmedabad242Passengers #ExclusivePlaneFootage #AirIndiaPlaneFell #AirportAccidentAhmedabad 

n18oc_world 

News18 Mobile App - https://onelink.to/desc-youtube",TRUE,683547,CNN-News18,FALSE
lHkcERuQlOQ,"At least one survivor from Air India plane crash, Ahmedabad police say",76,2025; ahmedabad; ahmedabad crash; ahmedabad plane crash; ai171; air india; air india crash; air india crash survivor; air india flight 171; air india plane crash; air plane crash; boeing; canada; dreamliner; flight ai 171; guardian; gujarat; india; india plane crash 2025; man survives plane crash; news; plane crash; plane crash india; plane crash survivor; portugal; ram mohan naidu; survivor; uk; vishwash kumar ramesh; india plane crash survivor; man survives india plane crash; air crash,"Footage recorded near the site of the Air India plane crash showed people helping a man walking toward an ambulance.
Subscribe to Guardian News on YouTube ? http://bit.ly/guardianwiressub

The survivor is believed to be Vishwash Kumar Ramesh, a British-Indian man from London. 'When I got up, there were bodies all around me. I was scared. I stood up and ran,' Ramesh told the Hindustan Times

Briton is ‘sole survivor’ of Air India plane crash that killed more than 290, police say ? https://www.theguardian.com/world/2025/jun/12/london-bound-air-india-flight-ai171-plane-crash-people-onboard-ahmedabad

What we know so far about the Air India flight 171 crash – a visual guide  ? https://www.theguardian.com/world/2025/jun/12/air-india-flight-171-plane-crash-what-we-know-ahmedabad-gatwick

Air India plane crash - latest updates ? https://www.theguardian.com/world/live/2025/jun/12/air-india-flight-ai171-plane-crash-ahmedabad-india-latest-updates

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ? https://bit.ly/3uhA7zg

Sign up to the Guardian's free new daily newsletter, First Edition ? http://theguardian.com/first-edition

Website ? https://www.theguardian.com
Facebook ?https://www.facebook.com/theguardian
Instagram ? https://instagram.com/guardian

The Guardian on YouTube: 
The Guardian ? https://bit.ly/guardiannewssubs
Guardian Australia ? https://bit.ly/guardianaussubs
Guardian Football ? https://bit.ly/gdnfootballsubs
Guardian Sport ? https://bit.ly/gdnsportsubs
It's Complicated ? https://bit.ly/ItsComplicatedSubs
Guardian Live ? https://bit.ly/guardianlivesubs

#airindiacrash #airindiaplanecrash #indiaplanecrash #india #uk #londongatwick #ahmedabad #airindia #boeing",TRUE,73797,Guardian News,FALSE
JQQdR7VTBP4,LIVE : Ahmedabad Plane Crash | Air India Ordered Safety Checks After AI-171 Disaster | News9,11425,india news; news today; today news; ani news; news latest; top news; big news; hindi news; headlines; english news; breaking news; morning news; fast news; news india; trending news; news bulletin; world news; south asia news; international news; news9 live streaming; live stream; news9; ahmedabad; ahmedabad plane crash; plane crash in ahmedabad; gujarat; gujarat news; in your interest; anchor padmaja joshi; ahmedabad tragady; aftermath of ahmedabad plane crash,"241 people lost their lives when Air India flight AI-171 crashed shortly after takeoff from Ahmedabad to London. Now, the DGCA has ordered urgent safety inspections of Air India's Boeing 787-8 and 787-9 aircraft. PM Modi visited the crash site, grieving families gave DNA samples, and investigators recovered the black box. A global probe has begun, with U.S. and U.K. aviation teams joining the investigation.

#livestream #live #ahmedabad #gujarat #news9live 

..............................................................................................
News9 is India's first fully integrated English news brand across all digital platforms. It includes a publishing platform, viz. www.news9live.com, a future-ready OTT platform, News9 Plus, and a 24-Hour video streaming service on connected TVs and all social platforms. 

Watch News9 Live - The English news brand that understands and fits perfectly into the digital-first lifestyles of our English news audiences.

? News9 Plus Website        : https://www.news9plus.com/all
? News9 Plus App               : https://news9plus.app.link/aPwz3P2psMb
? News9 OTT Coupons       : https://bit.ly/4dwLDx4
? Watch us on YouTube      : https://www.youtube.com/c/NEWS9LIVE
? Like us on Facebook        : https://www.facebook.com/news9live 
? Follow us on Instagram   : https://www.instagram.com/news9live
? Follow us on Twitter         : https://twitter.com/NEWS9TWEETS

#englishnews #tv9digital #tv9d #news #livestream & #news9livestreaming",TRUE,119437,NEWS9 Live,FALSE
